other,Mx00ce33db4c31bd2f3f446e21473d1a68cf64f8a8,1000,250,1100
other,Mx616a6d1918789f38e8631ca3539ce1eac1ff1bd6,0,0,1100
pool_default,Mxce7a131bd295e065b910c6a6fafe9fd51e09da5f,0,0,1100
pool_default,Mx272a74d4c5838ecd7eb9f0568795bd384ef19b85,0,230.4508,6200
pool_default,Mx05fe40e3207305ef45349614ac6004cbc19dca49,0,0,5000
pool_default,Mxd9e4f357262d6ef0fbda7977333f2e1563a9598a,0,6000,1100
pool_admin,Mx05fe40e3207305ef45349614ac6004cbc19dca49,803817.797573022,87565.387007302,0
other,Mxa745cab6814aef509bd85bccf30ba0d5fad063d3,0,0,1100
other,Mxa0e1c038dea3dc5970a3dcf30be0b2d85e4d1759,1001256.64,1251570.8,6100
pool_default,Mxd59d7e5ac2aaaeca3a5cf891a77eb360cc3b899a,0,0,1100
pool_default,Mxaef6c1d3621e47e825d46a4c038c4112bc697aaf,0,299.99999808,1400
pool_default,Mx616a6d1918789f38e8631ca3539ce1eac1ff1bd6,0,7.492275,1200
